template_key,template_name,mode,distance_nm,angle_deg,target_range_nm,power_coeff_db,radar_direction_gain_db,jammer_mode_power_db,effective_jammer_power_db,jsr_db,jam_probability
omni_search,Omni Search Radar,spot,70,90,20.0,8.0,-3.0000000000000004,45.0,45.0,14.492058673192417,0.9477678674264586
omni_search,Omni Search Radar,sector,10,0,20.0,8.0,0.9133455017471928,27.0,27.0,17.30736497522475,0.9695714540632213
omni_search,Omni Search Radar,sector,10,10,20.0,8.0,1.1490309263891016,27.0,27.0,17.543050399866665,0.9709317617339754
omni_search,Omni Search Radar,sector,10,20,20.0,8.0,0.47937131240796993,27.0,27.0,16.873390785885526,0.966903723894768
omni_search,Omni Search Radar,sector,10,30,20.0,8.0,-0.4418193853845104,27.0,27.0,15.95220008809305,0.9604729289630226
omni_search,Omni Search Radar,sector,10,40,20.0,8.0,-0.8930968831600848,27.0,27.0,15.50092259031748,0.9569003556064868
omni_search,Omni Search Radar,sector,10,50,20.0,8.0,-1.2786104954730204,27.0,27.0,15.115408978004538,0.9536060596327421
omni_search,Omni Search Radar,sector,10,60,20.0,8.0,-1.716725554961226,27.0,27.0,14.677293918516334,0.9495717128476706
omni_search,Omni Search Radar,sector,10,70,20.0,8.0,-2.1724270298681465,27.0,27.0,14.221592443609417,0.9450242541092189
omni_search,Omni Search Radar,sector,10,80,20.0,8.0,-2.8379356709282555,27.0,27.0,13.556083802549303,0.9376852837489712
omni_search,Omni Search Radar,sector,10,90,20.0,8.0,-3.0000000000000004,27.0,27.0,13.394019473477563,0.9357642637586814
omni_search,Omni Search Radar,sector,20,0,20.0,8.0,0.9133455017471928,27.0,27.0,11.286765061945125,0.9052829064279422
omni_search,Omni Search Radar,sector,20,10,20.0,8.0,1.1490309263891016,27.0,27.0,11.52245048658704,0.9092482248178807
omni_search,Omni Search Radar,sector,20,20,20.0,8.0,0.47937131240796993,27.0,27.0,10.852790872605901,0.8975742935414525
omni_search,Omni Search Radar,sector,20,30,20.0,8.0,-0.4418193853845104,27.0,27.0,9.931600174813425,0.8793532707048793
omni_search,Omni Search Radar,sector,20,40,20.0,8.0,-0.8930968831600848,27.0,27.0,9.480322677037854,0.8694454599742766
omni_search,Omni Search Radar,sector,20,50,20.0,8.0,-1.2786104954730204,27.0,27.0,9.094809064724913,0.8604415061878504
omni_search,Omni Search Radar,sector,20,60,20.0,8.0,-1.716725554961226,27.0,27.0,8.656694005236709,0.849583587485615
omni_search,Omni Search Radar,sector,20,70,20.0,8.0,-2.1724270298681465,27.0,27.0,8.200992530329792,0.8375619463628934
omni_search,Omni Search Radar,sector,20,80,20.0,8.0,-2.8379356709282555,27.0,27.0,7.535483889269678,0.8186305508652156
omni_search,Omni Search Radar,sector,20,90,20.0,8.0,-3.0000000000000004,27.0,27.0,7.373419560197938,0.8137682738863875
omni_search,Omni Search Radar,sector,30,0,20.0,8.0,0.9133455017471928,27.0,27.0,7.7649398808315055,0.8253448695373091
omni_search,Omni Search Radar,sector,30,10,20.0,8.0,1.1490309263891016,27.0,27.0,8.000625305473413,0.8320358634209742
omni_search,Omni Search Radar,sector,30,20,20.0,8.0,0.47937131240796993,27.0,27.0,7.330965691492281,0.8124780721024155
omni_search,Omni Search Radar,sector,30,30,20.0,8.0,-0.4418193853845104,27.0,27.0,6.409774993699802,0.7827823766965203
omni_search,Omni Search Radar,sector,30,40,20.0,8.0,-0.8930968831600848,27.0,27.0,5.958497495924227,0.7670448805050524
omni_search,Omni Search Radar,sector,30,50,20.0,8.0,-1.2786104954730204,27.0,27.0,5.57298388361129,0.7529850991313765
omni_search,Omni Search Radar,sector,30,60,20.0,8.0,-1.716725554961226,27.0,27.0,5.134868824123085,0.7363287765276748
omni_search,Omni Search Radar,sector,30,70,20.0,8.0,-2.1724270298681465,27.0,27.0,4.679167349216165,0.7182572699557441
omni_search,Omni Search Radar,sector,30,80,20.0,8.0,-2.8379356709282555,27.0,27.0,4.013658708156054,0.6905585236922899
omni_search,Omni Search Radar,sector,30,90,20.0,8.0,-3.0000000000000004,27.0,27.0,3.851594379084311,0.6835898689419881
omni_search,Omni Search Radar,sector,40,0,20.0,8.0,0.9133455017471928,27.0,27.0,5.266165148665504,0.7413952461922992
omni_search,Omni Search Radar,sector,40,10,20.0,8.0,1.1490309263891016,27.0,27.0,5.5018505733074115,0.7503294475110763
omni_search,Omni Search Radar,sector,40,20,20.0,8.0,0.47937131240796993,27.0,27.0,4.8321909593262795,0.7244089849153837
omni_search,Omni Search Radar,sector,40,30,20.0,8.0,-0.4418193853845104,27.0,27.0,3.9110002615338004,0.6861540817713294
omni_search,Omni Search Radar,sector,40,40,20.0,8.0,-0.8930968831600848,27.0,27.0,3.4597227637582257,0.6663993624969125
omni_search,Omni Search Radar,sector,40,50,20.0,8.0,-1.2786104954730204,27.0,27.0,3.074209151445288,0.6490444962896271
omni_search,Omni Search Radar,sector,40,60,20.0,8.0,-1.716725554961226,27.0,27.0,2.6360940919570837,0.6288342122510899
omni_search,Omni Search Radar,sector,40,70,20.0,8.0,-2.1724270298681465,27.0,27.0,2.1803926170501633,0.6073242257144751
omni_search,Omni Search Radar,sector,40,80,20.0,8.0,-2.8379356709282555,27.0,27.0,1.5148839759900525,0.5751700573796851
omni_search,Omni Search Radar,sector,40,90,20.0,8.0,-3.0000000000000004,27.0,27.0,1.3528196469183094,0.5672313435654078
omni_search,Omni Search Radar,sector,50,0,20.0,8.0,0.9133455017471928,27.0,27.0,3.3279648885043756,0.6605156519245147
omni_search,Omni Search Radar,sector,50,10,20.0,8.0,1.1490309263891016,27.0,27.0,3.563650313146283,0.6710041229752858
omni_search,Omni Search Radar,sector,50,20,20.0,8.0,0.47937131240796993,27.0,27.0,2.893990699165151,0.6407908114646661
omni_search,Omni Search Radar,sector,50,30,20.0,8.0,-0.4418193853845104,27.0,27.0,1.972800001372672,0.5973799428844064
omni_search,Omni Search Radar,sector,50,40,20.0,8.0,-0.8930968831600848,27.0,27.0,1.5215225035970974,0.5754944490870185
omni_search,Omni Search Radar,sector,50,50,20.0,8.0,-1.2786104954730204,27.0,27.0,1.1360088912841597,0.5565573596607029
omni_search,Omni Search Radar,sector,50,60,20.0,8.0,-1.716725554961226,27.0,27.0,0.6978938317959553,0.5348381495373018
omni_search,Omni Search Radar,sector,50,70,20.0,8.0,-2.1724270298681465,27.0,27.0,0.24219235688903495,0.5121072506814481
omni_search,Omni Search Radar,sector,50,80,20.0,8.0,-2.8379356709282555,27.0,27.0,-0.4233162841710758,0.47884681954768293
omni_search,Omni Search Radar,sector,50,90,20.0,8.0,-3.0000000000000004,27.0,27.0,-0.585380613242819,0.47076435568411296
omni_search,Omni Search Radar,sector,60,0,20.0,8.0,0.9133455017471928,27.0,27.0,1.7443399675518805,0.5863430434031011
omni_search,Omni Search Radar,sector,60,10,20.0,8.0,1.1490309263891016,27.0,27.0,1.980025392193788,0.5977274599976087
omni_search,Omni Search Radar,sector,60,20,20.0,8.0,0.47937131240796993,27.0,27.0,1.310365778212656,0.5651458509159246
omni_search,Omni Search Radar,sector,60,30,20.0,8.0,-0.4418193853845104,27.0,27.0,0.389175080420177,0.5194489360714958
omni_search,Omni Search Radar,sector,60,40,20.0,8.0,-0.8930968831600848,27.0,27.0,-0.06210241735539768,0.4968949190501192
omni_search,Omni Search Radar,sector,60,50,20.0,8.0,-1.2786104954730204,27.0,27.0,-0.44761602966833536,0.4776341339463316
omni_search,Omni Search Radar,sector,60,60,20.0,8.0,-1.716725554961226,27.0,27.0,-0.8857310891565398,0.45582889549245476
omni_search,Omni Search Radar,sector,60,70,20.0,8.0,-2.1724270298681465,27.0,27.0,-1.3414325640634601,0.4333278019036617
omni_search,Omni Search Radar,sector,60,80,20.0,8.0,-2.8379356709282555,27.0,27.0,-2.006941205123571,0.40097884580668297
omni_search,Omni Search Radar,sector,60,90,20.0,8.0,-3.0000000000000004,27.0,27.0,-2.169005534195314,0.3932190285780575
omni_search,Omni Search Radar,sector,70,0,20.0,8.0,0.9133455017471928,27.0,27.0,0.40540417493961556,0.5202591111745927
omni_search,Omni Search Radar,sector,70,10,20.0,8.0,1.1490309263891016,27.0,27.0,0.6410895995815231,0.5320106378566024
omni_search,Omni Search Radar,sector,70,20,20.0,8.0,0.47937131240796993,27.0,27.0,-0.028570014399608823,0.49857150316669896
omni_search,Omni Search Radar,sector,70,30,20.0,8.0,-0.4418193853845104,27.0,27.0,-0.9497607121920879,0.45265423894191825
omni_search,Omni Search Radar,sector,70,40,20.0,8.0,-0.8930968831600848,27.0,27.0,-1.4010382099676626,0.4304028705949914
omni_search,Omni Search Radar,sector,70,50,20.0,8.0,-1.2786104954730204,27.0,27.0,-1.7865518222806003,0.4116108064323408
omni_search,Omni Search Radar,sector,70,60,20.0,8.0,-1.716725554961226,27.0,27.0,-2.2246668817688047,0.39056607429720747
omni_search,Omni Search Radar,sector,70,70,20.0,8.0,-2.1724270298681465,27.0,27.0,-2.680368356675725,0.369101418151457
omni_search,Omni Search Radar,sector,70,80,20.0,8.0,-2.8379356709282555,27.0,27.0,-3.345876997735836,0.338681507216239
omni_search,Omni Search Radar,sector,70,90,20.0,8.0,-3.0000000000000004,27.0,27.0,-3.507941326807579,0.33146018306958086
omni_search,Omni Search Radar,broadcast,10,0,20.0,8.0,0.9133455017471928,23.0,23.0,13.30736497522475,0.9347146110339919
omni_search,Omni Search Radar,broadcast,10,10,20.0,8.0,1.1490309263891016,23.0,23.0,13.543050399866665,0.937532797368131
omni_search,Omni Search Radar,broadcast,10,20,20.0,8.0,0.47937131240796993,23.0,23.0,12.873390785885526,0.9292140217521536
omni_search,Omni Search Radar,broadcast,10,30,20.0,8.0,-0.4418193853845104,23.0,23.0,11.95220008809305,0.916095396083083
omni_search,Omni Search Radar,broadcast,10,40,20.0,8.0,-0.8930968831600848,23.0,23.0,11.50092259031748,0.9088923195383768
omni_search,Omni Search Radar,broadcast,10,50,20.0,8.0,-1.2786104954730204,23.0,23.0,11.115408978004538,0.9023031995857087
omni_search,Omni Search Radar,broadcast,10,60,20.0,8.0,-1.716725554961226,23.0,23.0,10.677293918516334,0.8943021161901744
omni_search,Omni Search Radar,broadcast,10,70,20.0,8.0,-2.1724270298681465,23.0,23.0,10.221592443609417,0.8853722735702516
omni_search,Omni Search Radar,broadcast,10,80,20.0,8.0,-2.8379356709282555,23.0,23.0,9.556083802549303,0.8711557828605055
omni_search,Omni Search Radar,broadcast,10,90,20.0,8.0,-3.0000000000000004,23.0,23.0,9.394019473477563,0.8674736789195197
omni_search,Omni Search Radar,broadcast,20,0,20.0,8.0,0.9133455017471928,23.0,23.0,7.286765061945125,0.8111274910456883
omni_search,Omni Search Radar,broadcast,20,10,20.0,8.0,1.1490309263891016,23.0,23.0,7.52245048658704,0.8182432035891243
omni_search,Omni Search Radar,broadcast,20,20,20.0,8.0,0.47937131240796993,23.0,23.0,6.852790872605901,0.7974703200910065
omni_search,Omni Search Radar,broadcast,20,30,20.0,8.0,-0.4418193853845104,23.0,23.0,5.9316001748134255,0.7660822594706378
omni_search,Omni Search Radar,broadcast,20,40,20.0,8.0,-0.8930968831600848,23.0,23.0,5.480322677037851,0.7495219920606416
omni_search,Omni Search Radar,broadcast,20,50,20.0,8.0,-1.2786104954730204,23.0,23.0,5.094809064724913,0.7347703238875729
omni_search,Omni Search Radar,broadcast,20,60,20.0,8.0,-1.716725554961226,23.0,23.0,4.656694005236709,0.7173468202466884
omni_search,Omni Search Radar,broadcast,20,70,20.0,8.0,-2.1724270298681465,23.0,23.0,4.200992530329788,0.6985070220272196
omni_search,Omni Search Radar,broadcast,20,80,20.0,8.0,-2.8379356709282555,23.0,23.0,3.5354838892696776,0.6697593367756254
omni_search,Omni Search Radar,broadcast,20,90,20.0,8.0,-3.0000000000000004,23.0,23.0,3.3734195601979344,0.6625511707666735
omni_search,Omni Search Radar,broadcast,30,0,20.0,8.0,0.9133455017471928,23.0,23.0,3.7649398808315055,0.6798294153578521
omni_search,Omni Search Radar,broadcast,30,10,20.0,8.0,1.1490309263891016,23.0,23.0,4.000625305473413,0.6900012322728228
omni_search,Omni Search Radar,broadcast,30,20,20.0,8.0,0.47937131240796993,23.0,23.0,3.330965691492281,0.6606502158040883
omni_search,Omni Search Radar,broadcast,30,30,20.0,8.0,-0.4418193853845104,23.0,23.0,2.409774993699802,0.6182094128613139
omni_search,Omni Search Radar,broadcast,30,40,20.0,8.0,-0.8930968831600848,23.0,23.0,1.9584974959242274,0.5966917520940888
omni_search,Omni Search Radar,broadcast,30,50,20.0,8.0,-1.2786104954730204,23.0,23.0,1.5729838836112897,0.5780068838031486
omni_search,Omni Search Radar,broadcast,30,60,20.0,8.0,-1.716725554961226,23.0,23.0,1.1348688241230853,0.5565010849317137
omni_search,Omni Search Radar,broadcast,30,70,20.0,8.0,-2.1724270298681465,23.0,23.0,0.679167349216165,0.5339062505580942
omni_search,Omni Search Radar,broadcast,30,80,20.0,8.0,-2.8379356709282555,23.0,23.0,0.013658708156054189,0.5006829349831076
omni_search,Omni Search Radar,broadcast,30,90,20.0,8.0,-3.0000000000000004,23.0,23.0,-0.14840562091568898,0.49258026365944185
omni_search,Omni Search Radar,broadcast,40,0,20.0,8.0,0.9133455017471928,23.0,23.0,1.266165148665504,0.5629720990706858
omni_search,Omni Search Radar,broadcast,40,10,20.0,8.0,1.1490309263891016,23.0,23.0,1.5018505733074115,0.5745329919231097
omni_search,Omni Search Radar,broadcast,40,20,20.0,8.0,0.47937131240796993,23.0,23.0,0.8321909593262795,0.5415137588064002
omni_search,Omni Search Radar,broadcast,40,30,20.0,8.0,-0.4418193853845104,23.0,23.0,-0.08899973846619957,0.495550130566765
omni_search,Omni Search Radar,broadcast,40,40,20.0,8.0,-0.8930968831600848,23.0,23.0,-0.5402772362417743,0.47301239197626715
omni_search,Omni Search Radar,broadcast,40,50,20.0,8.0,-1.2786104954730204,23.0,23.0,-0.9257908485547119,0.45384225322684935
omni_search,Omni Search Radar,broadcast,40,60,20.0,8.0,-1.716725554961226,23.0,23.0,-1.3639059080429163,0.43222444682482164
omni_search,Omni Search Radar,broadcast,40,70,20.0,8.0,-2.1724270298681465,23.0,23.0,-1.8196073829498367,0.41001061959986534
omni_search,Omni Search Radar,broadcast,40,80,20.0,8.0,-2.8379356709282555,23.0,23.0,-2.4851160240099475,0.3782404813104688
omni_search,Omni Search Radar,broadcast,40,90,20.0,8.0,-3.0000000000000004,23.0,23.0,-2.6471803530816906,0.3706484252095116
omni_search,Omni Search Radar,broadcast,50,0,20.0,8.0,0.9133455017471928,23.0,23.0,-0.6720351114956244,0.4664487385446121
omni_search,Omni Search Radar,broadcast,50,10,20.0,8.0,1.1490309263891016,23.0,23.0,-0.4363496868537169,0.47819635202594035
omni_search,Omni Search Radar,broadcast,50,20,20.0,8.0,0.47937131240796993,23.0,23.0,-1.1060093008348488,0.444923925929197
omni_search,Omni Search Radar,broadcast,50,30,20.0,8.0,-0.4418193853845104,23.0,23.0,-2.027199998627328,0.40000602602697777
omni_search,Omni Search Radar,broadcast,50,40,20.0,8.0,-0.8930968831600848,23.0,23.0,-2.4784774964029026,0.37855277439108703
omni_search,Omni Search Radar,broadcast,50,50,20.0,8.0,-1.2786104954730204,23.0,23.0,-2.8639911087158403,0.36059140082014335
omni_search,Omni Search Radar,broadcast,50,60,20.0,8.0,-1.716725554961226,23.0,23.0,-3.3021061682040447,0.34064499360320033
omni_search,Omni Search Radar,broadcast,50,70,20.0,8.0,-2.1724270298681465,23.0,23.0,-3.757807643110965,0.3204811467969365
omni_search,Omni Search Radar,broadcast,50,80,20.0,8.0,-2.8379356709282555,23.0,23.0,-4.423316284171076,0.292212370371821
omni_search,Omni Search Radar,broadcast,50,90,20.0,8.0,-3.0000000000000004,23.0,23.0,-4.585380613242819,0.2855540288619229
omni_search,Omni Search Radar,broadcast,60,0,20.0,8.0,0.9133455017471928,23.0,23.0,-2.2556600324481195,0.389091655098551
omni_search,Omni Search Radar,broadcast,60,10,20.0,8.0,1.1490309263891016,23.0,23.0,-2.019974607806212,0.4003528965900792
omni_search,Omni Search Radar,broadcast,60,20,20.0,8.0,0.47937131240796993,23.0,23.0,-2.689634221787344,0.3686699827555694
omni_search,Omni Search Radar,broadcast,60,30,20.0,8.0,-0.4418193853845104,23.0,23.0,-3.610824919579823,0.32691641698856916
omni_search,Omni Search Radar,broadcast,60,40,20.0,8.0,-0.8930968831600848,23.0,23.0,-4.062102417355398,0.3073749453241688
omni_search,Omni Search Radar,broadcast,60,50,20.0,8.0,-1.2786104954730204,23.0,23.0,-4.447616029668335,0.2912082307905729
omni_search,Omni Search Radar,broadcast,60,60,20.0,8.0,-1.716725554961226,23.0,23.0,-4.88573108915654,0.27345840327077847
omni_search,Omni Search Radar,broadcast,60,70,20.0,8.0,-2.1724270298681465,23.0,23.0,-5.34143256406346,0.2557290786044832
omni_search,Omni Search Radar,broadcast,60,80,20.0,8.0,-2.8379356709282555,23.0,23.0,-6.006941205123571,0.23122834820690702
omni_search,Omni Search Radar,broadcast,60,90,20.0,8.0,-3.0000000000000004,23.0,23.0,-6.169005534195314,0.2255168356465836
omni_search,Omni Search Radar,broadcast,70,0,20.0,8.0,0.9133455017471928,23.0,23.0,-3.5945958250603844,0.32763103455300985
omni_search,Omni Search Radar,broadcast,70,10,20.0,8.0,1.1490309263891016,23.0,23.0,-3.358910400418477,0.33809791817299845
omni_search,Omni Search Radar,broadcast,70,20,20.0,8.0,0.47937131240796993,23.0,23.0,-4.028570014399609,0.30880456693373176
omni_search,Omni Search Radar,broadcast,70,30,20.0,8.0,-0.4418193853845104,23.0,23.0,-4.949760712192088,0.2709215305188186
omni_search,Omni Search Radar,broadcast,70,40,20.0,8.0,-0.8930968831600848,23.0,23.0,-5.401038209967663,0.25346672435399287
omni_search,Omni Search Radar,broadcast,70,50,20.0,8.0,-1.2786104954730204,23.0,23.0,-5.7865518222806,0.23915634941763425
omni_search,Omni Search Radar,broadcast,70,60,20.0,8.0,-1.716725554961226,23.0,23.0,-6.224666881768805,0.22357842772660766
omni_search,Omni Search Radar,broadcast,70,70,20.0,8.0,-2.1724270298681465,23.0,23.0,-6.680368356675725,0.20815648340352066
omni_search,Omni Search Radar,broadcast,70,80,20.0,8.0,-2.8379356709282555,23.0,23.0,-7.345876997735836,0.1870679815303016
omni_search,Omni Search Radar,broadcast,70,90,20.0,8.0,-3.0000000000000004,23.0,23.0,-7.507941326807579,0.18218875913484578
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,0,20.0,9.0,0.005356269333288457,45.0,45.0,33.399375742810854,0.9987456406255144
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,10,20.0,9.0,-4.83578645926038,45.0,45.0,28.558233014217187,0.9967036792883897
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,20,20.0,9.0,-10.04327216493527,45.0,45.0,23.35074730854229,0.9907161291002267
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,30,20.0,9.0,-13.009836781838086,45.0,45.0,20.384182691639474,0.9833218423773643
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,40,20.0,9.0,-13.74669697157737,45.0,45.0,19.647322501900184,0.9807246469888242
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,50,20.0,9.0,-14.716738160426674,45.0,45.0,18.67728131305089,0.9766938566270114
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,60,20.0,9.0,-16.9788958718183,45.0,45.0,16.41512360165926,0.9638418453964723
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,70,20.0,9.0,-18.0,45.0,45.0,15.394019473477563,0.9560099098682467
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,80,20.0,9.0,-18.0,45.0,45.0,15.394019473477563,0.9560099098682467
legacy_fcr_wide,Legacy Fire Control Radar,spot,10,90,20.0,9.0,-18.0,45.0,45.0,15.394019473477563,0.9560099098682467
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,0,20.0,9.0,0.005356269333288457,45.0,45.0,27.37877582953123,0.995830392990616
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,10,20.0,9.0,-4.83578645926038,45.0,45.0,22.537633100937562,0.9890945430512487
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,20,20.0,9.0,-10.04327216493527,45.0,45.0,17.330147395262664,0.9697055951742736
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,30,20.0,9.0,-13.009836781838086,45.0,45.0,14.363582778359849,0.9464811210759035
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,40,20.0,9.0,-13.74669697157737,45.0,45.0,13.62672258862056,0.9385057043737453
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,50,20.0,9.0,-14.716738160426674,45.0,45.0,12.656681399771266,0.9263096199895698
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,60,20.0,9.0,-16.9788958718183,45.0,45.0,10.394523688379635,0.8888358601406355
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,70,20.0,9.0,-18.0,45.0,45.0,9.373419560197938,0.866999315452543
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,80,20.0,9.0,-18.0,45.0,45.0,9.373419560197938,0.866999315452543
legacy_fcr_wide,Legacy Fire Control Radar,spot,20,90,20.0,9.0,-18.0,45.0,45.0,9.373419560197938,0.866999315452543
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,0,20.0,9.0,0.005356269333288457,45.0,45.0,23.8569506484176,0.991602515411998
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,10,20.0,9.0,-4.83578645926038,45.0,45.0,19.015807919823935,0.9781862926181558
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,20,20.0,9.0,-10.04327216493527,45.0,45.0,13.808322214149037,0.9405687432725767
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,30,20.0,9.0,-13.009836781838086,45.0,45.0,10.841757597246222,0.8973712473591643
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,40,20.0,9.0,-13.74669697157737,45.0,45.0,10.10489740750694,0.882982251624003
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,50,20.0,9.0,-14.716738160426674,45.0,45.0,9.134856218657639,0.8614005202851343
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,60,20.0,9.0,-16.9788958718183,45.0,45.0,6.8726985072660085,0.7981126205342151
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,70,20.0,9.0,-18.0,45.0,45.0,5.851594379084311,0.7632026491931462
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,80,20.0,9.0,-18.0,45.0,45.0,5.851594379084311,0.7632026491931462
legacy_fcr_wide,Legacy Fire Control Radar,spot,30,90,20.0,9.0,-18.0,45.0,45.0,5.851594379084311,0.7632026491931462
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,0,20.0,9.0,0.005356269333288457,45.0,45.0,21.358175916251604,0.986233230439374
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,10,20.0,9.0,-4.83578645926038,45.0,45.0,16.517033187657937,0.9645454937032107
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,20,20.0,9.0,-10.04327216493527,45.0,45.0,11.309547481983039,0.9056728848041709
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,30,20.0,9.0,-13.009836781838086,45.0,45.0,8.342982865080224,0.8413886181973464
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,40,20.0,9.0,-13.74669697157737,45.0,45.0,7.606122675340941,0.8207187288332434
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,50,20.0,9.0,-14.716738160426674,45.0,45.0,6.636081486491641,0.790379804924066
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,60,20.0,9.0,-16.9788958718183,45.0,45.0,4.37392377510001,0.7057403296943027
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,70,20.0,9.0,-18.0,45.0,45.0,3.3528196469183094,0.6616294209234428
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,80,20.0,9.0,-18.0,45.0,45.0,3.3528196469183094,0.6616294209234428
legacy_fcr_wide,Legacy Fire Control Radar,spot,40,90,20.0,9.0,-18.0,45.0,45.0,3.3528196469183094,0.6616294209234428
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,0,20.0,9.0,0.005356269333288457,45.0,45.0,19.41997565609047,0.9798460492631804
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,10,20.0,9.0,-4.83578645926038,45.0,45.0,14.578832927496805,0.9486203548392914
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,20,20.0,9.0,-10.04327216493527,45.0,45.0,9.371347221821907,0.8669515152920279
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,30,20.0,9.0,-13.009836781838086,45.0,45.0,6.404782604919099,0.7826125534666918
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,40,20.0,9.0,-13.74669697157737,45.0,45.0,5.6679224151798095,0.7564997959585796
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,50,20.0,9.0,-14.716738160426674,45.0,45.0,4.697881226330509,0.7190140529881618
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,60,20.0,9.0,-16.9788958718183,45.0,45.0,2.435723514938882,0.6194335670394071
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,70,20.0,9.0,-18.0,45.0,45.0,1.414619386757181,0.5702629051821184
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,80,20.0,9.0,-18.0,45.0,45.0,1.414619386757181,0.5702629051821184
legacy_fcr_wide,Legacy Fire Control Radar,spot,50,90,20.0,9.0,-18.0,45.0,45.0,1.414619386757181,0.5702629051821184
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,0,20.0,9.0,0.005356269333288457,45.0,45.0,17.836350735137977,0.9725423858518413
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,10,20.0,9.0,-4.83578645926038,45.0,45.0,12.99520800654431,0.930799873270822
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,20,20.0,9.0,-10.04327216493527,45.0,45.0,7.787722300869412,0.8260007165876463
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,30,20.0,9.0,-13.009836781838086,45.0,45.0,4.8211576839666,0.7239682288757474
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,40,20.0,9.0,-13.74669697157737,45.0,45.0,4.0842974942273145,0.6935692925296898
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,50,20.0,9.0,-14.716738160426674,45.0,45.0,3.1142563053780137,0.6508667453208518
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,60,20.0,9.0,-16.9788958718183,45.0,45.0,0.852098593986387,0.5425021141379793
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,70,20.0,9.0,-18.0,45.0,45.0,-0.16900553419531406,0.4915505277455245
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,80,20.0,9.0,-18.0,45.0,45.0,-0.16900553419531406,0.4915505277455245
legacy_fcr_wide,Legacy Fire Control Radar,spot,60,90,20.0,9.0,-18.0,45.0,45.0,-0.16900553419531406,0.4915505277455245
legacy_fcr_wide,Legacy Fire Control Radar,spot,70,0,20.0,9.0,0.005356269333288457,45.0,45.0,16.497414942525708,0.9644110699337474
legacy_fcr_wide,Legacy Fire Control Radar,spot,70,10,20.0,9.0,-4.83578645926038,45.0,45.0,11.656272213932041,0.9114326516247748
legacy_fcr_wide,Legacy Fire Control Radar,spot,70,20,20.0,9.0,-10.04327216493527,45.0,45.0,6.448786508257143,0.7841061071311223
legacy_fcr_wide,Legacy Fire Control Radar,spot,70,30,20.0,9.0,-13.009836781838086,45.0,45.0,3.4822218913543352,0.6673989741785443
legacy_fcr_wide,Legacy Fire Control Radar,spot,70,40,20.0,9.0,-13.74669697157737,45.0,45.0,2.7453617016150496,0.6339203401067253
